"ID","google_id","dept","XDIndicator"
3866,"y0rvxmEAAAAJ","BIO","BIO"
3867,"Y1C007wAAAAJ","CS","CS"
3868,"y2-3xzQAAAAJ","BIO","BIO"
3869,"y2fSlecAAAAJ","CS","CS"
3870,"Y2HTFXAAAAAJ","CS","XD"
3871,"y2pH4jcAAAAJ","CS","XD"
3872,"Y3wdd8oAAAAJ","CS","CS"
3873,"Y4J5SOwAAAAJ","CS","CS"
3874,"Y6Yzy-8AAAAJ","BIO","BIO"
3875,"y768HUkAAAAJ","CS","CS"
3876,"y7xrRCsAAAAJ","BIO","BIO"
3877,"Y8-xGncAAAAJ","CS","XD"
3878,"Y80iWtgAAAAJ","CS","CS"
3879,"Y8FpsToAAAAJ","BIO","BIO"
3880,"Y9Jw4lcAAAAJ","CS","CS"
3881,"y9_QaxwAAAAJ","BIO","BIO"
3882,"YadECXsAAAAJ","BIO","BIO"
3883,"yaSDAn0AAAAJ","BIO","BIO"
3884,"yAxVOZ0AAAAJ","BIO","BIO"
3885,"yb-POEcAAAAJ","BIO","XD"
3886,"Yb5nVLAAAAAJ","BIO","BIO"
3887,"ybfAUpsAAAAJ","CS","CS"
3888,"ybVTEEkAAAAJ","CS","CS"
3889,"yBZ7vtkAAAAJ","CS","XD"
3890,"Yc2L0NUAAAAJ","CS","CS"
3891,"yCdoo65q6NMC","BIO","XD"
3892,"YcrMNggAAAAJ","CS","CS"
3893,"ydA8Q5AAAAAJ","CS","XD"
3894,"yDzXJC8AAAAJ","BIO","BIO"
3895,"YE2tPHQAAAAJ","CS","XD"
3896,"YeDriCsAAAAJ","BIO","XD"
3897,"YeT0BYwAAAAJ","CS","CS"
3898,"yeWtnR4AAAAJ","BIO","BIO"
3899,"yExdCbEAAAAJ","BIO","BIO"
3900,"Yf5wVssAAAAJ","CS","CS"
3901,"Yfkyms8AAAAJ","BIO","BIO"
3902,"yfYYAMQAAAAJ","CS","CS"
3903,"YGDOoXAAAAAJ","CS","CS"
3904,"ygNTMegAAAAJ","BIO","BIO"
3905,"YGQs1AYAAAAJ","CS","CS"
3906,"ygShHQUAAAAJ","CS","XD"
3907,"Yg_QjxcAAAAJ","CS","CS"
3908,"yHbeZQ4AAAAJ","BIO","BIO"
3909,"yi6DR64AAAAJ","CS","CS"
3910,"yi9qu1cAAAAJ","CS","CS"
3911,"yidpx3wAAAAJ","BIO","BIO"
3912,"yILa1y0AAAAJ","CS","CS"
3913,"YiTPFUsAAAAJ","BIO","BIO"
3914,"YIwiAAsAAAAJ","CS","CS"
3915,"yj3SlSwAAAAJ","BIO","BIO"
3916,"yjFpPkYAAAAJ","CS","XD"
3917,"YjpanIYAAAAJ","CS","CS"
3918,"YkAgWiEAAAAJ","BIO","BIO"
3919,"yKHrbV4AAAAJ","CS","XD"
3920,"YkIThXQAAAAJ","BIO","XD"
3921,"yl3L07sAAAAJ","CS","CS"
3922,"YLCXL-kAAAAJ","CS","CS"
3923,"Ylg4aUUAAAAJ","BIO","BIO"
3924,"ylK19VUAAAAJ","CS","CS"
3925,"yLKgqPQAAAAJ","BIO","XD"
3926,"YLKP3KkAAAAJ","BIO","XD"
3927,"YLOz1kgAAAAJ","CS","CS"
3928,"yLQF4mkAAAAJ","CS","XD"
3929,"ylt7Js8AAAAJ","BIO","BIO"
3930,"ymCi4oEAAAAJ","CS","CS"
3931,"yMMxLX8AAAAJ","BIO","BIO"
3932,"YmpyLbEAAAAJ","BIO","BIO"
3933,"ymwKqZsAAAAJ","CS","XD"
3934,"yMY9eZIAAAAJ","CS","CS"
3935,"Yn-Lm_QAAAAJ","CS","CS"
3936,"yO59sggAAAAJ","CS","CS"
3937,"YOGOScoAAAAJ","CS","XD"
3938,"YON32W4AAAAJ","CS","CS"
3939,"YOVZiJkAAAAJ","CS","XD"
3940,"YoXTlNIAAAAJ","BIO","XD"
3941,"yp5xdBEAAAAJ","BIO","BIO"
3942,"YPhI-YsAAAAJ","CS","CS"
3943,"yPOT9K0AAAAJ","CS","XD"
3944,"ypOvMY0AAAAJ","CS","CS"
3945,"YPzKczYAAAAJ","CS","CS"
3946,"YQmUZgYAAAAJ","BIO","BIO"
3947,"yQNhFGUAAAAJ","CS","CS"
3948,"yQXfAWMAAAAJ","CS","XD"
3949,"YrihYtsAAAAJ","CS","CS"
3950,"yROWOrkAAAAJ","BIO","BIO"
3951,"YRPveMcAAAAJ","CS","CS"
3952,"YrUtJqEAAAAJ","BIO","BIO"
3953,"YsCuxPMAAAAJ","BIO","BIO"
3954,"ysE8SHsAAAAJ","BIO","XD"
3955,"YTJrQA4AAAAJ","CS","CS"
3956,"yTTJKNQAAAAJ","BIO","XD"
3957,"YTvAfu4AAAAJ","BIO","BIO"
3958,"ytXtLjkAAAAJ","CS","XD"
3959,"YTzrOAwAAAAJ","BIO","BIO"
3960,"YU-baPIAAAAJ","CS","XD"
3961,"yuGFRlYAAAAJ","BIO","BIO"
3962,"YUuWoPgAAAAJ","CS","CS"
3963,"YuWyvkMAAAAJ","BIO","XD"
3964,"YU_CG7wAAAAJ","BIO","BIO"
3965,"YVfr3wwAAAAJ","CS","CS"
3966,"YvgTUhkAAAAJ","BIO","BIO"
3967,"yvvjnhIAAAAJ","CS","CS"
3968,"Yw2PquQAAAAJ","CS","XD"
3969,"ywgYvpsAAAAJ","BIO","BIO"
3970,"yWJ9BqEAAAAJ","CS","CS"
3971,"YWMStXAAAAAJ","CS","CS"
3972,"YwoezYX7JVgJ","CS","CS"
3973,"YwTdf6wAAAAJ","CS","CS"
3974,"yx0wJlIAAAAJ","CS","CS"
3975,"YxGHbuMAAAAJ","CS","CS"
3976,"yxpqbdQAAAAJ","CS","CS"
3977,"yxUduqMAAAAJ","CS","XD"
3978,"Yy0EXRUAAAAJ","BIO","XD"
3979,"Yy5PenMAAAAJ","BIO","BIO"
3980,"Yy6xbCYAAAAJ","CS","XD"
3981,"YYp9xfoAAAAJ","BIO","XD"
3982,"YYpp9xEAAAAJ","CS","XD"
3983,"yYroRg8AAAAJ","BIO","BIO"
3984,"yz36E0IAAAAJ","BIO","BIO"
3985,"YZHj-Y4AAAAJ","CS","CS"
3986,"YZO6qPoAAAAJ","BIO","BIO"
3987,"YzqPXu8AAAAJ","BIO","BIO"
3988,"YzvXRfAAAAAJ","CS","CS"
3989,"Y_Bm7IwAAAAJ","CS","XD"
3990,"Z-8n4c4AAAAJ","BIO","XD"
3991,"z-D5f6gAAAAJ","BIO","BIO"
3992,"z13bIdkAAAAJ","CS","CS"
3993,"Z1Kl2REAAAAJ","CS","CS"
3994,"Z1TeCpgAAAAJ","BIO","BIO"
3995,"z20nJRsAAAAJ","BIO","BIO"
3996,"z28ApZkAAAAJ","CS","CS"
3997,"z2foFg4AAAAJ","BIO","XD"
3998,"z4PNjW4AAAAJ","BIO","BIO"
3999,"z4S5rC0AAAAJ","CS","CS"
4000,"Z4V11w0AAAAJ","BIO","BIO"
4001,"Z4Y5S2oAAAAJ","CS","CS"
4002,"z5dzCHUAAAAJ","BIO","BIO"
4003,"z5ovGi0AAAAJ","BIO","BIO"
4004,"Z5_fARAAAAAJ","BIO","BIO"
4005,"Z6bM_NIAAAAJ","BIO","BIO"
4006,"z6cJOmMAAAAJ","CS","XD"
4007,"Z6EHuGcAAAAJ","CS","CS"
4008,"Z6nLCukAAAAJ","CS","XD"
4009,"z6qoyXgAAAAJ","BIO","BIO"
4010,"Z6Qp3B0AAAAJ","BIO","BIO"
4011,"z7GCqT4AAAAJ","CS","CS"
4012,"Z7vJU1wAAAAJ","BIO","XD"
4013,"z7yViWgAAAAJ","BIO","BIO"
4014,"Z962IGQAAAAJ","CS","CS"
4015,"Z9Pfp6UAAAAJ","CS","CS"
4016,"z9t0tuoAAAAJ","CS","XD"
4017,"zAJ3NWEAAAAJ","BIO","BIO"
4018,"zAo6f24AAAAJ","BIO","XD"
4019,"ZasL8IoAAAAJ","CS","CS"
4020,"Zb0am48AAAAJ","BIO","BIO"
4021,"Zc018qEAAAAJ","CS","CS"
4022,"Zc7YEbgAAAAJ","CS","CS"
4023,"zC8zRPEAAAAJ","BIO","BIO"
4024,"ZcDNvvEAAAAJ","CS","CS"
4025,"zcIpOz8AAAAJ","BIO","BIO"
4026,"zCO_h3cAAAAJ","CS","CS"
4027,"ZCw4KcoAAAAJ","BIO","XD"
4028,"zD5ZfacAAAAJ","CS","CS"
4029,"ZDatV6MAAAAJ","CS","CS"
4030,"zdKmnYwAAAAJ","CS","XD"
4031,"zdnAkgsAAAAJ","CS","CS"
4032,"ZeG4wDgAAAAJ","CS","CS"
4033,"zei24_YAAAAJ","BIO","BIO"
4034,"zElwjKkAAAAJ","BIO","BIO"
4035,"ZfDtNpUAAAAJ","CS","CS"
4036,"ZFpENKoAAAAJ","CS","XD"
4037,"zgfSvoYAAAAJ","BIO","XD"
4038,"ZgN-OgMAAAAJ","BIO","BIO"
4039,"zGSP_osAAAAJ","CS","XD"
4040,"ZH1pa0EAAAAJ","CS","CS"
4041,"zh8E4voAAAAJ","CS","CS"
4042,"Zh8eiCYAAAAJ","BIO","XD"
4043,"zHCTHbYAAAAJ","CS","CS"
4044,"ZhgBcHkAAAAJ","BIO","BIO"
4045,"zhWbMG0AAAAJ","BIO","BIO"
4046,"zi6ekpQAAAAJ","BIO","BIO"
4047,"ZIExHooAAAAJ","CS","CS"
4048,"zIxfutQAAAAJ","BIO","XD"
4049,"ZIZN5kIAAAAJ","BIO","XD"
4050,"ZJrR0KQAAAAJ","CS","CS"
4051,"ZJxvr5kAAAAJ","BIO","BIO"
4052,"Zk0ouhgAAAAJ","BIO","BIO"
4053,"zkhHirIAAAAJ","CS","CS"
4054,"zkqz0_0AAAAJ","CS","CS"
4055,"zkvW8FQAAAAJ","CS","XD"
4056,"zKZ_F_4AAAAJ","BIO","BIO"
4057,"ZlhpUZoAAAAJ","CS","CS"
4058,"zli5vkwAAAAJ","BIO","BIO"
4059,"zLLJimcAAAAJ","CS","CS"
4060,"zLS4alQAAAAJ","BIO","BIO"
4061,"ZLTSUtsAAAAJ","CS","CS"
4062,"zlzK-v0AAAAJ","CS","CS"
4063,"zlzqmvgAAAAJ","BIO","BIO"
4064,"Zmvi6PMAAAAJ","CS","CS"
4065,"ZnHrz84AAAAJ","BIO","BIO"
4066,"Znp3UkEAAAAJ","CS","CS"
4067,"ZnT-QpMAAAAJ","CS","CS"
4068,"ZNy346MAAAAJ","BIO","XD"
4069,"zO6kmIAAAAAJ","CS","CS"
4070,"zoBGvW4AAAAJ","CS","CS"
4071,"zoBZ_FMAAAAJ","CS","CS"
4072,"ZocLOAMAAAAJ","CS","CS"
4073,"ZoI6hPwAAAAJ","CS","CS"
4074,"zorKm2EAAAAJ","BIO","XD"
4075,"ZP1S8FYAAAAJ","BIO","BIO"
4076,"ZPM4ycUAAAAJ","BIO","BIO"
4077,"zPPieN8AAAAJ","BIO","BIO"
4078,"ZqIlAdgAAAAJ","BIO","BIO"
4079,"zqPtcskAAAAJ","CS","CS"
4080,"zQvCCk0AAAAJ","BIO","BIO"
4081,"zrBpsoEAAAAJ","BIO","BIO"
4082,"zrKC-PcAAAAJ","BIO","XD"
4083,"zT8cqLkAAAAJ","CS","XD"
4084,"zte3RKUAAAAJ","BIO","XD"
4085,"ztkfnCsAAAAJ","CS","CS"
4086,"zTkLS_gAAAAJ","CS","XD"
4087,"ZTkRs84AAAAJ","CS","CS"
4088,"ZTS2hocAAAAJ","BIO","XD"
4089,"Zu07ltgAAAAJ","BIO","BIO"
4090,"ZUBmqWsAAAAJ","CS","CS"
4091,"ZuCDNqwAAAAJ","CS","CS"
4092,"zuuO2YMAAAAJ","BIO","XD"
4093,"zUW_nUIAAAAJ","CS","CS"
4094,"Zv-wcpoAAAAJ","BIO","BIO"
4095,"zVcHDjQAAAAJ","BIO","BIO"
4096,"ZvmgIoEAAAAJ","BIO","XD"
4097,"ZVXhE_oAAAAJ","BIO","BIO"
4098,"ZVxO6IIAAAAJ","CS","XD"
4099,"zvZa2b4AAAAJ","BIO","BIO"
4100,"zwHgUaQAAAAJ","BIO","BIO"
4101,"zwr9wPEAAAAJ","BIO","XD"
4102,"Zx2TxxsAAAAJ","CS","CS"
4103,"zX3ba1kAAAAJ","CS","CS"
4104,"zxeEF2gAAAAJ","CS","CS"
4105,"zXhBB74AAAAJ","BIO","BIO"
4106,"zximQqQAAAAJ","BIO","XD"
4107,"ZXS-VpgAAAAJ","CS","CS"
4108,"ZxXBaswAAAAJ","CS","XD"
4109,"ZXxXKzAAAAAJ","BIO","BIO"
4110,"zxz_OGgAAAAJ","BIO","XD"
4111,"Zy1b3UAAAAAJ","CS","CS"
4112,"zY1kmVIAAAAJ","BIO","BIO"
4113,"zYBMa04AAAAJ","BIO","BIO"
4114,"zyDr9iMAAAAJ","BIO","BIO"
4115,"zyS2E8oAAAAJ","BIO","XD"
4116,"zZ0-4SUAAAAJ","CS","CS"
4117,"zZFIS2oAAAAJ","BIO","BIO"
4118,"ZZiaPdYAAAAJ","CS","CS"
4119,"ZzNrbIUAAAAJ","CS","XD"
4120,"ZZrSuh8AAAAJ","CS","CS"
4121,"ZZTgznAAAAAJ","BIO","XD"
4122,"ZzWjYkEAAAAJ","CS","CS"
4123,"Z_kEGKcAAAAJ","BIO","BIO"
4124,"_-PAsvMAAAAJ","CS","XD"
4125,"_17pBNsAAAAJ","BIO","BIO"
4126,"_1VlI00AAAAJ","CS","CS"
4127,"_2SYr5MAAAAJ","CS","CS"
4128,"_2UkAYEAAAAJ","CS","CS"
4129,"_2vphAIAAAAJ","CS","CS"
4130,"_3qZty0AAAAJ","CS","XD"
4131,"_4EISRwAAAAJ","CS","CS"
4132,"_4PzVMEAAAAJ","BIO","BIO"
4133,"_4Q9rtUAAAAJ","BIO","XD"
4134,"_8DDVkAAAAAJ","CS","CS"
4135,"_ajtFCMAAAAJ","CS","CS"
4136,"_Ax4EUYAAAAJ","CS","CS"
4137,"_bACLswAAAAJ","BIO","BIO"
4138,"_Bg0dLgAAAAJ","BIO","BIO"
4139,"_BSIZHAAAAAJ","CS","CS"
4140,"_cBKbV0AAAAJ","BIO","BIO"
4141,"_cMw1IUAAAAJ","CS","CS"
4142,"_dpDymEAAAAJ","BIO","BIO"
4143,"_dzO69sAAAAJ","CS","CS"
4144,"_e5OvWgAAAAJ","BIO","BIO"
4145,"_EC6zUsAAAAJ","BIO","BIO"
4146,"_ejcrb8AAAAJ","CS","CS"
4147,"_eOpPlQAAAAJ","BIO","XD"
4148,"_f3b-nsAAAAJ","BIO","BIO"
4149,"_Fah5fwAAAAJ","CS","CS"
4150,"_FbUThYAAAAJ","BIO","XD"
4151,"_fiHvDAAAAAJ","CS","CS"
4152,"_FKX190AAAAJ","BIO","BIO"
4153,"_h642WsAAAAJ","CS","XD"
4154,"_IIpR0EAAAAJ","CS","CS"
4155,"_j-j2-oAAAAJ","BIO","BIO"
4156,"_jGHG0IAAAAJ","CS","XD"
4157,"_JhgbioAAAAJ","CS","CS"
4158,"_JjIgGcAAAAJ","CS","XD"
4159,"_JxS2MYAAAAJ","CS","CS"
4160,"_KNDS-kZ-nIJ","CS","CS"
4161,"_LsUHeoAAAAJ","CS","CS"
4162,"_mj1-BQAAAAJ","CS","CS"
4163,"_MmSAYEAAAAJ","BIO","BIO"
4164,"_Mz2W-8AAAAJ","BIO","BIO"
4165,"_nNBIGcAAAAJ","CS","XD"
4166,"_Ntvr_sAAAAJ","BIO","BIO"
4167,"_nX-7mUAAAAJ","BIO","XD"
4168,"_nyTrU0AAAAJ","CS","CS"
4169,"_OtwyTsAAAAJ","BIO","BIO"
4170,"_ozgLUwAAAAJ","BIO","XD"
4171,"_pPy-pAAAAAJ","CS","CS"
4172,"_qzAP6IAAAAJ","BIO","BIO"
4173,"_R2wQEkAAAAJ","BIO","XD"
4174,"_SEaWmkAAAAJ","BIO","XD"
4175,"_sFl-OoAAAAJ","BIO","BIO"
4176,"_SI7HeAAAAAJ","BIO","XD"
4177,"_TBNJ2wAAAAJ","CS","CS"
4178,"_TU9kGYAAAAJ","CS","CS"
4179,"_u4XlD0AAAAJ","BIO","BIO"
4180,"_umQuNkAAAAJ","BIO","BIO"
4181,"_vdf32oAAAAJ","BIO","XD"
4182,"_wlHRTUAAAAJ","BIO","BIO"
4183,"_WWra9AAAAAJ","BIO","BIO"
4184,"_WxLkC8AAAAJ","BIO","BIO"
4185,"_YenRskAAAAJ","BIO","BIO"
4186,"_yO5SYkAAAAJ","CS","CS"
4187,"_Z12v2IAAAAJ","CS","CS"
4188,"_ZIAy3cAAAAJ","CS","CS"
4189,"__TudQoAAAAJ","BIO","BIO"
4190,"__z1kpoAAAAJ","BIO","XD"
