"year","Source","s_dept","Target","t_dept"
2009,539,"BIO",4183,"BIO"
2009,4185,"BIO",2771,"BIO"
2009,4185,"BIO",2771,"BIO"
2009,4186,"CS",1473,"CS"
2009,4186,"CS",1473,"CS"
2009,1555,"CS",4187,"CS"
2009,4188,"CS",3889,"CS"
2009,4188,"CS",3889,"CS"
2009,4188,"CS",3889,"CS"
2010,2445,"BIO",2,"BIO"
2010,1917,"BIO",737,"BIO"
2010,1917,"BIO",4,"BIO"
2010,737,"BIO",4,"BIO"
2010,6,"CS",2931,"CS"
2010,7,"BIO",2989,"BIO"
2010,1480,"BIO",8,"BIO"
2010,1118,"CS",12,"CS"
2010,1118,"CS",12,"CS"
2010,1118,"CS",3641,"CS"
2010,12,"CS",3641,"CS"
2010,12,"CS",3641,"CS"
2010,2651,"CS",12,"CS"
2010,1118,"CS",12,"CS"
2010,12,"CS",3641,"CS"
2010,3291,"BIO",17,"BIO"
2010,293,"BIO",19,"CS"
2010,293,"BIO",3611,"CS"
2010,19,"CS",3611,"CS"
2010,1427,"CS",24,"CS"
2010,2835,"CS",24,"CS"
2010,2835,"CS",3777,"CS"
2010,24,"CS",3777,"CS"
2010,1427,"CS",24,"CS"
2010,27,"BIO",2876,"BIO"
2010,2815,"CS",28,"CS"
2010,1531,"BIO",31,"BIO"
2010,1531,"BIO",31,"BIO"
2010,129,"BIO",32,"BIO"
2010,129,"BIO",32,"BIO"
2010,32,"BIO",3216,"BIO"
2010,977,"BIO",1010,"BIO"
2010,977,"BIO",2922,"BIO"
2010,977,"BIO",32,"BIO"
2010,977,"BIO",528,"CS"
2010,1010,"BIO",2922,"BIO"
2010,1010,"BIO",32,"BIO"
2010,1010,"BIO",528,"CS"
2010,2922,"BIO",32,"BIO"
2010,2922,"BIO",528,"CS"
2010,32,"BIO",528,"CS"
2010,33,"CS",1083,"CS"
2010,33,"CS",1083,"CS"
2010,33,"CS",1083,"CS"
2010,33,"CS",3292,"CS"
2010,33,"CS",353,"CS"
2010,33,"CS",1083,"CS"
2010,33,"CS",974,"CS"
2010,3292,"CS",353,"CS"
2010,3292,"CS",1083,"CS"
2010,3292,"CS",974,"CS"
2010,353,"CS",1083,"CS"
2010,353,"CS",974,"CS"
2010,1083,"CS",974,"CS"
2010,35,"CS",480,"CS"
2010,39,"CS",2435,"CS"
2010,39,"CS",2435,"CS"
2010,39,"CS",2435,"CS"
2010,39,"CS",2435,"CS"
2010,39,"CS",2435,"CS"
2010,39,"CS",2435,"CS"
2010,39,"CS",2435,"CS"
2010,39,"CS",2435,"CS"
2010,3851,"BIO",42,"BIO"
2010,3851,"BIO",42,"BIO"
2010,585,"BIO",1961,"BIO"
2010,585,"BIO",1485,"BIO"
2010,585,"BIO",3851,"BIO"
2010,585,"BIO",42,"BIO"
2010,1961,"BIO",1485,"BIO"
2010,1961,"BIO",3851,"BIO"
2010,1961,"BIO",42,"BIO"
2010,1485,"BIO",3851,"BIO"
2010,1485,"BIO",42,"BIO"
2010,3851,"BIO",42,"BIO"
2010,43,"BIO",1975,"BIO"
2010,1036,"CS",44,"CS"
2010,47,"BIO",4137,"BIO"
2010,56,"BIO",2173,"BIO"
2010,58,"CS",159,"CS"
2010,253,"CS",58,"CS"
2010,413,"CS",58,"CS"
2010,453,"CS",60,"CS"
2010,453,"CS",60,"CS"
2010,453,"CS",3871,"CS"
2010,60,"CS",3871,"CS"
2010,453,"CS",3422,"CS"
2010,453,"CS",60,"CS"
2010,453,"CS",3871,"CS"
2010,3422,"CS",60,"CS"
2010,3422,"CS",3871,"CS"
2010,60,"CS",3871,"CS"
2010,2602,"CS",60,"CS"
2010,63,"CS",1092,"CS"
2010,63,"CS",1092,"CS"
2010,63,"CS",1092,"CS"
2010,63,"CS",1092,"CS"
2010,63,"CS",463,"CS"
2010,63,"CS",463,"CS"
2010,4062,"CS",63,"CS"
2010,63,"CS",1092,"CS"
2010,63,"CS",1092,"CS"
2010,63,"CS",1092,"CS"
2010,1549,"BIO",65,"CS"
2010,70,"BIO",49,"BIO"
2010,73,"CS",1233,"CS"
2010,2178,"BIO",2461,"BIO"
2010,2178,"BIO",3170,"BIO"
2010,2178,"BIO",3809,"BIO"
2010,2178,"BIO",76,"BIO"
2010,2461,"BIO",3170,"BIO"
2010,2461,"BIO",3809,"BIO"
2010,2461,"BIO",76,"BIO"
2010,3170,"BIO",3809,"BIO"
2010,3170,"BIO",76,"BIO"
2010,3809,"BIO",76,"BIO"
2010,3791,"BIO",3492,"BIO"
2010,3791,"BIO",2178,"BIO"
2010,3791,"BIO",2461,"BIO"
2010,3791,"BIO",3809,"BIO"
2010,3791,"BIO",76,"BIO"
2010,3791,"BIO",623,"BIO"
2010,3492,"BIO",2178,"BIO"
2010,3492,"BIO",2461,"BIO"
2010,3492,"BIO",3809,"BIO"
2010,3492,"BIO",76,"BIO"
2010,3492,"BIO",623,"BIO"
2010,2178,"BIO",2461,"BIO"
2010,2178,"BIO",3809,"BIO"
2010,2178,"BIO",76,"BIO"
2010,2178,"BIO",623,"BIO"
2010,2461,"BIO",3809,"BIO"
2010,2461,"BIO",76,"BIO"
2010,2461,"BIO",623,"BIO"
2010,3809,"BIO",76,"BIO"
2010,3809,"BIO",623,"BIO"
2010,76,"BIO",623,"BIO"
2010,80,"BIO",2419,"BIO"
2010,80,"BIO",2380,"CS"
2010,2419,"BIO",2380,"CS"
2010,3019,"BIO",82,"BIO"
2010,2252,"BIO",2628,"BIO"
2010,2252,"BIO",82,"BIO"
2010,2252,"BIO",2764,"BIO"
2010,2628,"BIO",82,"BIO"
2010,2628,"BIO",2764,"BIO"
2010,82,"BIO",2764,"BIO"
2010,1977,"BIO",83,"BIO"
2010,1977,"BIO",83,"BIO"
2010,1961,"BIO",84,"BIO"
2010,85,"CS",3448,"CS"
2010,87,"CS",3849,"CS"
2010,87,"CS",872,"CS"
2010,87,"CS",872,"CS"
2010,87,"CS",1592,"CS"
2010,87,"CS",772,"CS"
2010,1592,"CS",772,"CS"
2010,3095,"CS",87,"CS"
2010,87,"CS",872,"CS"
2010,87,"CS",2008,"CS"
2010,872,"CS",2008,"CS"
2010,3365,"CS",87,"CS"
2010,3365,"CS",872,"CS"
2010,3365,"CS",751,"CS"
2010,87,"CS",872,"CS"
2010,87,"CS",751,"CS"
2010,872,"CS",751,"CS"
2010,87,"CS",2189,"CS"
2010,3861,"CS",88,"CS"
2010,88,"CS",913,"CS"
2010,3861,"CS",88,"CS"
2010,3861,"CS",88,"CS"
2010,3861,"CS",88,"CS"
2010,4125,"BIO",89,"BIO"
2010,92,"CS",2364,"CS"
2010,2208,"BIO",95,"BIO"
2010,1438,"BIO",95,"BIO"
2010,1438,"BIO",95,"BIO"
2010,97,"BIO",3968,"CS"
2010,97,"BIO",3968,"CS"
2010,1196,"CS",101,"CS"
2010,1196,"CS",101,"CS"
2010,101,"CS",2501,"CS"
2010,101,"CS",1331,"CS"
2010,105,"CS",1143,"CS"
2010,1220,"CS",107,"CS"
2010,1220,"CS",107,"CS"
2010,2741,"CS",107,"CS"
2010,2504,"BIO",109,"BIO"
2010,2078,"CS",114,"CS"
2010,338,"CS",114,"CS"
2010,118,"BIO",4182,"BIO"
2010,2440,"BIO",120,"BIO"
2010,120,"BIO",2366,"BIO"
2010,936,"CS",121,"CS"
2010,1354,"CS",124,"CS"
2010,1354,"CS",124,"CS"
2010,1118,"CS",124,"CS"
2010,1782,"CS",124,"CS"
2010,1782,"CS",124,"CS"
2010,2285,"CS",128,"CS"
2010,2285,"CS",128,"CS"
2010,2285,"CS",128,"CS"
2010,2285,"CS",128,"CS"
2010,2285,"CS",128,"CS"
2010,129,"BIO",32,"BIO"
2010,129,"BIO",32,"BIO"
2010,2868,"CS",136,"CS"
2010,2868,"CS",181,"CS"
2010,136,"CS",181,"CS"
2010,2173,"BIO",137,"BIO"
2010,137,"BIO",2843,"BIO"
2010,4048,"BIO",138,"CS"
2010,139,"CS",897,"CS"
2010,139,"CS",897,"CS"
2010,139,"CS",897,"CS"
2010,139,"CS",897,"CS"
2010,1418,"CS",139,"CS"
2010,139,"CS",897,"CS"
2010,140,"CS",1491,"CS"
2010,140,"CS",1491,"CS"
2010,140,"CS",1491,"CS"
2010,156,"CS",141,"CS"
2010,1015,"CS",143,"CS"
2010,144,"CS",370,"BIO"
2010,2438,"CS",147,"CS"
2010,2438,"CS",147,"CS"
2010,3853,"CS",1400,"CS"
2010,3853,"CS",147,"CS"
2010,1400,"CS",147,"CS"
2010,2438,"CS",147,"CS"
2010,148,"CS",2709,"CS"
2010,598,"CS",149,"CS"
2010,598,"CS",149,"CS"
2010,3967,"CS",149,"CS"
2010,598,"CS",149,"CS"
2010,598,"CS",149,"CS"
2010,598,"CS",149,"CS"
2010,598,"CS",149,"CS"
2010,598,"CS",149,"CS"
2010,598,"CS",149,"CS"
2010,598,"CS",149,"CS"
2010,152,"CS",1965,"CS"
2010,152,"CS",2186,"CS"
2010,3265,"BIO",153,"BIO"
2010,153,"BIO",2840,"CS"
2010,156,"CS",3144,"CS"
2010,3064,"CS",156,"CS"
2010,3064,"CS",786,"CS"
2010,156,"CS",786,"CS"
2010,850,"BIO",158,"BIO"
2010,161,"CS",3144,"CS"
2010,161,"CS",3144,"CS"
2010,161,"CS",3144,"CS"
2010,162,"BIO",2919,"BIO"
2010,162,"BIO",2382,"BIO"
2010,162,"BIO",1719,"BIO"
2010,163,"BIO",2472,"BIO"
2010,1337,"BIO",167,"BIO"
2010,3026,"BIO",172,"BIO"
2010,493,"CS",174,"CS"
2010,493,"CS",174,"CS"
2010,493,"CS",174,"CS"
2010,1371,"CS",174,"CS"
2010,945,"CS",177,"CS"
2010,945,"CS",177,"CS"
2010,181,"CS",731,"CS"
2010,2868,"CS",181,"CS"
2010,185,"CS",2214,"CS"
2010,187,"BIO",627,"BIO"
2010,2000,"BIO",189,"BIO"
2010,2333,"BIO",199,"BIO"
2010,777,"CS",3928,"CS"
2010,777,"CS",202,"CS"
2010,777,"CS",2625,"CS"
2010,777,"CS",3997,"BIO"
2010,3928,"CS",202,"CS"
2010,3928,"CS",2625,"CS"
2010,3928,"CS",3997,"BIO"
2010,202,"CS",2625,"CS"
2010,202,"CS",3997,"BIO"
2010,2625,"CS",3997,"BIO"
2010,3673,"BIO",203,"BIO"
2010,228,"BIO",205,"BIO"
2010,206,"BIO",3579,"CS"
2010,206,"BIO",3579,"CS"
2010,1961,"BIO",212,"BIO"
2010,2252,"BIO",769,"BIO"
2010,2252,"BIO",213,"BIO"
2010,769,"BIO",213,"BIO"
2010,214,"BIO",1941,"BIO"
2010,219,"CS",822,"CS"
2010,755,"CS",219,"CS"
2010,755,"CS",3974,"CS"
2010,219,"CS",3974,"CS"
2010,220,"BIO",1300,"BIO"
2010,220,"BIO",1478,"BIO"
2010,3047,"BIO",220,"BIO"
2010,221,"BIO",3426,"BIO"
2010,225,"BIO",2648,"BIO"
2010,228,"BIO",205,"BIO"
2010,644,"CS",229,"CS"
2010,644,"CS",229,"CS"
2010,231,"CS",2898,"CS"
2010,984,"CS",231,"CS"
2010,984,"CS",2898,"CS"
2010,231,"CS",2898,"CS"
2010,231,"CS",2898,"CS"
2010,231,"CS",2898,"CS"
2010,232,"BIO",1463,"BIO"
2010,232,"BIO",426,"BIO"
2010,3262,"CS",1362,"CS"
2010,3262,"CS",3765,"CS"
2010,3262,"CS",235,"CS"
2010,3262,"CS",3822,"CS"
2010,3262,"CS",2077,"CS"
2010,3262,"CS",859,"CS"
2010,3262,"CS",1318,"CS"
2010,3262,"CS",71,"CS"
2010,3262,"CS",3318,"CS"
2010,1362,"CS",3765,"CS"
2010,1362,"CS",235,"CS"
2010,1362,"CS",3822,"CS"
2010,1362,"CS",2077,"CS"
2010,1362,"CS",859,"CS"
2010,1362,"CS",1318,"CS"
2010,1362,"CS",71,"CS"
2010,1362,"CS",3318,"CS"
2010,3765,"CS",235,"CS"
2010,3765,"CS",3822,"CS"
2010,3765,"CS",2077,"CS"
2010,3765,"CS",859,"CS"
2010,3765,"CS",1318,"CS"
2010,3765,"CS",71,"CS"
2010,3765,"CS",3318,"CS"
2010,235,"CS",3822,"CS"
2010,235,"CS",2077,"CS"
2010,235,"CS",859,"CS"
2010,235,"CS",1318,"CS"
2010,235,"CS",71,"CS"
2010,235,"CS",3318,"CS"
2010,3822,"CS",2077,"CS"
2010,3822,"CS",859,"CS"
2010,3822,"CS",1318,"CS"
2010,3822,"CS",71,"CS"
2010,3822,"CS",3318,"CS"
2010,2077,"CS",859,"CS"
2010,2077,"CS",1318,"CS"
2010,2077,"CS",71,"CS"
2010,2077,"CS",3318,"CS"
2010,859,"CS",1318,"CS"
2010,859,"CS",71,"CS"
2010,859,"CS",3318,"CS"
2010,1318,"CS",71,"CS"
2010,1318,"CS",3318,"CS"
2010,71,"CS",3318,"CS"
2010,1362,"CS",235,"CS"
2010,1362,"CS",235,"CS"
2010,1362,"CS",235,"CS"
2010,1362,"CS",235,"CS"
2010,1362,"CS",3858,"CS"
2010,235,"CS",3858,"CS"
2010,235,"CS",3595,"CS"
2010,1362,"CS",753,"CS"
2010,1362,"CS",235,"CS"
2010,753,"CS",235,"CS"
2010,1362,"CS",235,"CS"
2010,1362,"CS",3595,"CS"
2010,235,"CS",3595,"CS"
2010,1362,"CS",235,"CS"
2010,3262,"CS",1362,"CS"
2010,3262,"CS",3765,"CS"
2010,3262,"CS",235,"CS"
2010,3262,"CS",3822,"CS"
2010,3262,"CS",859,"CS"
2010,3262,"CS",1318,"CS"
2010,3262,"CS",71,"CS"
2010,3262,"CS",3318,"CS"
2010,1362,"CS",3765,"CS"
2010,1362,"CS",235,"CS"
2010,1362,"CS",3822,"CS"
2010,1362,"CS",859,"CS"
2010,1362,"CS",1318,"CS"
2010,1362,"CS",71,"CS"
2010,1362,"CS",3318,"CS"
2010,3765,"CS",235,"CS"
2010,3765,"CS",3822,"CS"
2010,3765,"CS",859,"CS"
2010,3765,"CS",1318,"CS"
2010,3765,"CS",71,"CS"
2010,3765,"CS",3318,"CS"
2010,235,"CS",3822,"CS"
2010,235,"CS",859,"CS"
2010,235,"CS",1318,"CS"
2010,235,"CS",71,"CS"
2010,235,"CS",3318,"CS"
2010,3822,"CS",859,"CS"
2010,3822,"CS",1318,"CS"
2010,3822,"CS",71,"CS"
2010,3822,"CS",3318,"CS"
2010,859,"CS",1318,"CS"
2010,859,"CS",71,"CS"
2010,859,"CS",3318,"CS"
2010,1318,"CS",71,"CS"
2010,1318,"CS",3318,"CS"
2010,71,"CS",3318,"CS"
2010,2433,"CS",237,"CS"
2010,1364,"CS",237,"CS"
2010,1364,"CS",237,"CS"
2010,1364,"CS",237,"CS"
2010,1066,"CS",238,"CS"
2010,1293,"CS",238,"CS"
2010,1066,"CS",238,"CS"
2010,3850,"CS",1066,"CS"
2010,3850,"CS",1114,"CS"
2010,3850,"CS",238,"CS"
2010,1066,"CS",1114,"CS"
2010,1066,"CS",238,"CS"
2010,1114,"CS",238,"CS"
2010,1066,"CS",238,"CS"
2010,2310,"CS",1066,"CS"
2010,2310,"CS",238,"CS"
2010,1066,"CS",238,"CS"
2010,243,"CS",2379,"CS"
2010,243,"CS",2379,"CS"
2010,243,"CS",2379,"CS"
2010,243,"CS",2379,"CS"
2010,243,"CS",2379,"CS"
2010,245,"CS",2178,"BIO"
2010,245,"CS",3809,"BIO"
2010,2178,"BIO",3809,"BIO"
2010,249,"CS",2950,"CS"
2010,249,"CS",3160,"CS"
2010,2950,"CS",3160,"CS"
2010,253,"CS",58,"CS"
2010,2093,"CS",253,"CS"
2010,253,"CS",751,"CS"
2010,256,"CS",1883,"CS"
2010,256,"CS",1617,"CS"
2010,256,"CS",1883,"CS"
2010,256,"CS",1617,"CS"
2010,256,"CS",4028,"CS"
2010,256,"CS",3077,"CS"
2010,1180,"BIO",257,"BIO"
2010,260,"BIO",344,"BIO"
2010,1953,"CS",263,"CS"
2010,1028,"CS",263,"CS"
2010,1743,"BIO",265,"BIO"
2010,1743,"BIO",1972,"BIO"
2010,265,"BIO",1972,"BIO"
2010,1743,"BIO",265,"BIO"
2010,3776,"CS",266,"CS"
2010,2546,"CS",267,"CS"
2010,2546,"CS",267,"CS"
2010,476,"CS",267,"CS"
2010,268,"CS",747,"CS"
2010,268,"CS",747,"CS"
2010,268,"CS",747,"CS"
2010,268,"CS",1942,"CS"
2010,268,"CS",747,"CS"
2010,2518,"BIO",658,"BIO"
2010,2518,"BIO",269,"CS"
2010,658,"BIO",269,"CS"
2010,658,"BIO",269,"CS"
2010,658,"BIO",3407,"BIO"
2010,269,"CS",3407,"BIO"
2010,1122,"CS",3907,"CS"
2010,1122,"CS",271,"CS"
2010,3907,"CS",271,"CS"
2010,273,"CS",1589,"CS"
2010,1495,"CS",274,"CS"
2010,1495,"CS",274,"CS"
2010,1495,"CS",274,"CS"
2010,279,"BIO",469,"BIO"
2010,279,"BIO",2424,"BIO"
2010,469,"BIO",2424,"BIO"
2010,4062,"CS",284,"CS"
2010,1265,"BIO",1014,"BIO"
2010,1265,"BIO",287,"BIO"
2010,1014,"BIO",287,"BIO"
2010,289,"CS",4053,"CS"
2010,289,"CS",1221,"CS"
2010,4053,"CS",1221,"CS"
2010,289,"CS",712,"CS"
2010,290,"CS",2334,"CS"
2010,290,"CS",1684,"CS"
2010,1662,"CS",4043,"CS"
2010,1662,"CS",291,"CS"
2010,4043,"CS",291,"CS"
2010,4043,"CS",291,"CS"
2010,1662,"CS",291,"CS"
2010,293,"BIO",19,"CS"
2010,293,"BIO",3611,"CS"
2010,19,"CS",3611,"CS"
2010,1652,"CS",946,"CS"
2010,1652,"CS",294,"CS"
2010,946,"CS",294,"CS"
2010,1652,"CS",946,"CS"
2010,1652,"CS",294,"CS"
2010,946,"CS",294,"CS"
2010,1652,"CS",946,"CS"
2010,1652,"CS",294,"CS"
2010,946,"CS",294,"CS"
2010,1739,"BIO",296,"BIO"
2010,2190,"CS",300,"CS"
2010,2190,"CS",1796,"CS"
2010,300,"CS",1796,"CS"
2010,2691,"CS",300,"CS"
2010,2190,"CS",300,"CS"
2010,3047,"BIO",304,"BIO"
2010,3047,"BIO",304,"BIO"
2010,3047,"BIO",304,"BIO"
2010,3047,"BIO",304,"BIO"
2010,3893,"CS",305,"CS"
2010,3893,"CS",513,"CS"
2010,305,"CS",513,"CS"
2010,3893,"CS",305,"CS"
2010,305,"CS",513,"CS"
2010,305,"CS",513,"CS"
2010,305,"CS",513,"CS"
2010,305,"CS",513,"CS"
2010,307,"CS",1325,"CS"
2010,308,"CS",1738,"CS"
2010,308,"CS",1738,"CS"
2010,309,"BIO",3745,"CS"
2010,2514,"BIO",310,"BIO"
2010,1522,"CS",313,"CS"
2010,319,"CS",3584,"CS"
2010,3038,"BIO",320,"BIO"
2010,321,"CS",2620,"CS"
2010,321,"CS",2620,"CS"
2010,321,"CS",2620,"CS"
2010,2020,"BIO",328,"BIO"
2010,3640,"CS",1625,"CS"
2010,3640,"CS",331,"CS"
2010,3640,"CS",1560,"CS"
2010,1625,"CS",331,"CS"
2010,1625,"CS",1560,"CS"
2010,331,"CS",1560,"CS"
2010,1625,"CS",331,"CS"
2010,332,"BIO",3394,"BIO"
2010,335,"BIO",1893,"BIO"
2010,1891,"CS",337,"CS"
2010,338,"CS",942,"CS"
2010,338,"CS",114,"CS"
2010,338,"CS",769,"BIO"
2010,339,"CS",2112,"CS"
2010,339,"CS",974,"CS"
2010,2112,"CS",974,"CS"
2010,344,"BIO",691,"BIO"
2010,345,"CS",1744,"CS"
2010,345,"CS",3680,"CS"
2010,345,"CS",3680,"CS"
2010,345,"CS",3680,"CS"
2010,345,"CS",4019,"CS"
2010,345,"CS",3680,"CS"
2010,4071,"CS",346,"CS"
2010,1121,"CS",346,"CS"
2010,757,"BIO",347,"BIO"
2010,347,"BIO",1010,"BIO"
2010,348,"CS",1713,"CS"
2010,1923,"BIO",349,"BIO"
2010,1923,"BIO",349,"BIO"
2010,350,"CS",3802,"CS"
2010,350,"CS",3802,"CS"
2010,350,"CS",3802,"CS"
2010,1036,"CS",351,"CS"
2010,1036,"CS",351,"CS"
2010,2691,"CS",731,"CS"
2010,2691,"CS",351,"CS"
2010,731,"CS",351,"CS"
2010,1036,"CS",351,"CS"
2010,352,"CS",3916,"CS"
2010,352,"CS",3916,"CS"
2010,353,"CS",4087,"CS"
2010,353,"CS",3541,"CS"
2010,353,"CS",4087,"CS"
2010,3541,"CS",4087,"CS"
2010,353,"CS",2182,"CS"
2010,353,"CS",4087,"CS"
2010,33,"CS",3292,"CS"
2010,33,"CS",353,"CS"
2010,33,"CS",1083,"CS"
2010,33,"CS",974,"CS"
2010,3292,"CS",353,"CS"
2010,3292,"CS",1083,"CS"
2010,3292,"CS",974,"CS"
2010,353,"CS",1083,"CS"
2010,353,"CS",974,"CS"
2010,1083,"CS",974,"CS"
2010,353,"CS",2182,"CS"
2010,353,"CS",2182,"CS"
2010,2573,"BIO",358,"BIO"
2010,360,"CS",872,"CS"
2010,361,"CS",672,"CS"
2010,361,"CS",672,"CS"
2010,361,"CS",672,"CS"
2010,1358,"BIO",362,"BIO"
2010,1358,"BIO",362,"BIO"
2010,969,"CS",366,"CS"
2010,969,"CS",366,"CS"
2010,969,"CS",366,"CS"
2010,969,"CS",366,"CS"
2010,3351,"CS",367,"CS"
2010,2859,"BIO",368,"BIO"
2010,144,"CS",370,"BIO"
2010,3864,"CS",373,"CS"
2010,3606,"CS",2950,"CS"
2010,3606,"CS",374,"CS"
2010,2950,"CS",374,"CS"
2010,3606,"CS",374,"CS"
2010,3606,"CS",374,"CS"
2010,1919,"CS",433,"CS"
2010,1919,"CS",22,"CS"
2010,1919,"CS",376,"CS"
2010,433,"CS",22,"CS"
2010,433,"CS",376,"CS"
2010,22,"CS",376,"CS"
2010,1939,"CS",376,"CS"
2010,378,"CS",4079,"CS"
2010,3422,"CS",380,"CS"
2010,3422,"CS",380,"CS"
2010,2643,"CS",4083,"CS"
2010,2643,"CS",381,"CS"
2010,2643,"CS",1092,"CS"
2010,4083,"CS",381,"CS"
2010,4083,"CS",1092,"CS"
2010,381,"CS",1092,"CS"
2010,2643,"CS",4083,"CS"
2010,2643,"CS",381,"CS"
2010,2643,"CS",1092,"CS"
2010,4083,"CS",381,"CS"
2010,4083,"CS",1092,"CS"
2010,381,"CS",1092,"CS"
2010,381,"CS",1092,"CS"
2010,2643,"CS",4083,"CS"
2010,2643,"CS",381,"CS"
2010,2643,"CS",1092,"CS"
2010,4083,"CS",381,"CS"
2010,4083,"CS",1092,"CS"
2010,381,"CS",1092,"CS"
2010,381,"CS",63,"CS"
2010,381,"CS",1092,"CS"
2010,63,"CS",1092,"CS"
2010,2500,"BIO",382,"BIO"
2010,2500,"BIO",382,"BIO"
2010,1575,"BIO",382,"BIO"
2010,1575,"BIO",1174,"BIO"
2010,382,"BIO",1174,"BIO"
2010,3754,"CS",382,"BIO"
2010,2500,"BIO",382,"BIO"
2010,958,"BIO",384,"BIO"
2010,385,"CS",2392,"CS"
2010,385,"CS",2392,"CS"
2010,385,"CS",4165,"CS"
2010,385,"CS",2392,"CS"
2010,4165,"CS",2392,"CS"
2010,385,"CS",2392,"CS"
2010,385,"CS",4165,"CS"
2010,385,"CS",2392,"CS"
2010,4165,"CS",2392,"CS"
2010,385,"CS",2392,"CS"
2010,385,"CS",4165,"CS"
2010,385,"CS",2392,"CS"
2010,4165,"CS",2392,"CS"
2010,2963,"BIO",387,"BIO"
2010,388,"BIO",2252,"BIO"
2010,1532,"CS",388,"BIO"
2010,1532,"CS",2887,"BIO"
2010,388,"BIO",2887,"BIO"
2010,391,"CS",3443,"CS"
2010,391,"CS",3590,"CS"
2010,391,"CS",1247,"CS"
2010,391,"CS",1490,"CS"
2010,391,"CS",1247,"CS"
2010,1490,"CS",1247,"CS"
2010,391,"CS",1247,"CS"
2010,391,"CS",3443,"CS"
2010,395,"BIO",2501,"CS"
2010,2618,"BIO",395,"BIO"
2010,553,"CS",396,"CS"
2010,397,"CS",848,"CS"
2010,3792,"CS",397,"CS"
2010,397,"CS",646,"CS"
2010,399,"CS",1534,"CS"
2010,399,"CS",1652,"CS"
2010,1534,"CS",1652,"CS"
2010,399,"CS",2533,"CS"
2010,399,"CS",2533,"CS"
2010,1442,"CS",399,"CS"
2010,2404,"CS",3211,"CS"
2010,2404,"CS",399,"CS"
2010,3211,"CS",399,"CS"
2010,2032,"CS",399,"CS"
2010,2032,"CS",3125,"CS"
2010,399,"CS",3125,"CS"
2010,399,"CS",867,"CS"
2010,3143,"CS",399,"CS"
2010,3143,"CS",2533,"CS"
2010,399,"CS",2533,"CS"
2010,2032,"CS",399,"CS"
2010,2032,"CS",3125,"CS"
2010,399,"CS",3125,"CS"
2010,1442,"CS",399,"CS"
2010,1442,"CS",1652,"CS"
2010,399,"CS",1652,"CS"
2010,399,"CS",2533,"CS"
2010,399,"CS",2533,"CS"
2010,399,"CS",2201,"CS"
2010,2533,"CS",2201,"CS"
2010,399,"CS",2533,"CS"
2010,399,"CS",1652,"CS"
2010,399,"CS",2533,"CS"
2010,399,"CS",2201,"CS"
2010,2533,"CS",2201,"CS"
2010,401,"CS",3786,"CS"
2010,3074,"BIO",402,"BIO"
2010,2213,"CS",403,"CS"
2010,2213,"CS",468,"CS"
2010,403,"CS",468,"CS"
2010,2213,"CS",403,"CS"
2010,2213,"CS",468,"CS"
2010,403,"CS",468,"CS"
2010,458,"CS",404,"CS"
2010,405,"BIO",1337,"BIO"
2010,407,"CS",1623,"CS"
2010,407,"CS",1411,"CS"
2010,1623,"CS",1411,"CS"
2010,407,"CS",1411,"CS"
2010,407,"CS",1411,"CS"
2010,407,"CS",1411,"CS"
2010,407,"CS",1623,"CS"
2010,1206,"CS",407,"CS"
2010,2775,"CS",1206,"CS"
2010,2775,"CS",407,"CS"
2010,2775,"CS",3519,"CS"
2010,1206,"CS",407,"CS"
2010,1206,"CS",3519,"CS"
2010,407,"CS",3519,"CS"
2010,1206,"CS",407,"CS"
2010,1206,"CS",1623,"CS"
2010,407,"CS",1623,"CS"
2010,408,"CS",294,"CS"
2010,408,"CS",294,"CS"
2010,1220,"CS",409,"CS"
2010,1220,"CS",409,"CS"
2010,1220,"CS",409,"CS"
2010,413,"CS",3638,"CS"
2010,413,"CS",58,"CS"
2010,413,"CS",3638,"CS"
2010,413,"CS",3638,"CS"
2010,413,"CS",3638,"CS"
2010,2061,"CS",422,"CS"
2010,2061,"CS",429,"CS"
2010,422,"CS",429,"CS"
2010,2061,"CS",422,"CS"
2010,2061,"CS",429,"CS"
2010,422,"CS",429,"CS"
2010,816,"BIO",423,"BIO"
2010,816,"BIO",423,"BIO"
2010,3492,"BIO",425,"BIO"
2010,1099,"BIO",425,"BIO"
2010,425,"BIO",762,"BIO"
2010,232,"BIO",426,"BIO"
2010,3202,"BIO",426,"BIO"
2010,3202,"BIO",426,"BIO"
2010,1825,"BIO",1463,"BIO"
2010,1825,"BIO",426,"BIO"
2010,1463,"BIO",426,"BIO"
2010,2061,"CS",422,"CS"
2010,2061,"CS",429,"CS"
2010,422,"CS",429,"CS"
2010,2061,"CS",422,"CS"
2010,2061,"CS",429,"CS"
2010,422,"CS",429,"CS"
2010,431,"CS",2423,"CS"
2010,431,"CS",2423,"CS"
2010,433,"CS",22,"CS"
2010,433,"CS",22,"CS"
2010,433,"CS",984,"CS"
2010,22,"CS",984,"CS"
2010,1919,"CS",433,"CS"
2010,1919,"CS",22,"CS"
2010,1919,"CS",376,"CS"
2010,433,"CS",22,"CS"
2010,433,"CS",376,"CS"
2010,22,"CS",376,"CS"
2010,1919,"CS",433,"CS"
2010,1919,"CS",1801,"CS"
2010,433,"CS",1801,"CS"
2010,1919,"CS",433,"CS"
