"serial_id","google_id","XDIndicator","XD95","XD00","XD05","XD10","XD15"
3648,"weEOvS8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3649,"WeqC_-MAAAAJ","CS","CS","CS","CS","CS","CS"
3650,"WEQF9DgAAAAJ","CS","CS","CS","CS","CS","CS"
3651,"WfGLzyAAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3652,"wfoOdtgAAAAJ","CS","CS","CS","CS","CS","CS"
3653,"WfS41RAAAAAJ","CS","CS","CS","CS","CS","CS"
3654,"wg3lXyYAAAAJ","CS","CS","CS","CS","CS","CS"
3655,"WGRYgBEAAAAJ","CS","CS","CS","CS","CS","CS"
3656,"WH2KmRgAAAAJ","CS","XD","XD","XD","XD","XD"
3657,"wH5ptyoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3658,"whhr40wAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3659,"WHOHV3AAAAAJ","CS","CS","CS","CS","CS","CS"
3660,"WhOUNxsAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3661,"Why1TLIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3662,"wiCTwdYAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3663,"WiIM-MgAAAAJ","CS","CS","CS","CS","CS","CS"
3664,"wil5NhcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3665,"wIujAJoAAAAJ","CS","CS","CS","CS","CS","CS"
3666,"wivIgKkAAAAJ","CS","CS","CS","CS","CS","CS"
3667,"wJ4NywgAAAAJ","CS","CS","CS","CS","CS","CS"
3668,"Wj4ZBFIAAAAJ","XD","XD","XD","XD","XD","XD"
3669,"wjPrcoUAAAAJ","XD","XD","XD","XD","XD","XD"
3670,"wkC9xHMAAAAJ","CS","CS","CS","CS","CS","CS"
3671,"WKcmjR8AAAAJ","BIO","BIO","XD","XD","XD","XD"
3672,"WKfXwHkAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3673,"wKoaJ-4AAAAJ","BIO","BIO","BIO","XD","XD","XD"
3674,"wLkWxZUAAAAJ","CS","CS","CS","CS","CS","CS"
3675,"WLlk2q4AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3676,"WLN3QrAAAAAJ","CS","CS","CS","XD","XD","XD"
3677,"WLnFGVsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3678,"wlp2c0IAAAAJ","CS","CS","CS","CS","CS","CS"
3679,"WlpF5a0AAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3680,"Wlq5rZEAAAAJ","CS","CS","CS","CS","CS","CS"
3681,"wlQYpPUAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3682,"WLsp7pEAAAAJ","CS","CS","CS","CS","CS","CS"
3683,"wLTWHvMAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3684,"WLvuu74AAAAJ","CS","CS","CS","CS","CS","CS"
3685,"wmWYM34AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3686,"WnJPVDMAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3687,"WNOWLXAAAAAJ","CS","CS","CS","CS","XD","XD"
3688,"WOAlvmoAAAAJ","CS","CS","CS","XD","XD","XD"
3689,"woqUivYAAAAJ","CS","CS","CS","CS","CS","CS"
3690,"Wov5tYoAAAAJ","CS","CS","CS","CS","CS","CS"
3691,"wOYUPpwAAAAJ","CS","XD","XD","XD","XD","XD"
3692,"wpadxmYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3693,"Wph6P_IAAAAJ","CS","CS","CS","CS","CS","CS"
3694,"WPwXQlEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3695,"wQ6SdQQAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3696,"Wq8XTykAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3697,"wQdo-bMAAAAJ","CS","CS","CS","CS","CS","CS"
3698,"wQFijrcAAAAJ","CS","CS","CS","CS","CS","CS"
3699,"wQsQxFoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3700,"wQzELzEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3701,"wREhVVoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3702,"WRlzk3UAAAAJ","CS","CS","CS","CS","CS","CS"
3703,"wRRKmnMAAAAJ","CS","CS","CS","CS","CS","CS"
3704,"wRUow4cAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3705,"wRwQUW8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3706,"wrzZzwYAAAAJ","CS","CS","CS","CS","CS","CS"
3707,"Ws0GjboAAAAJ","CS","CS","CS","CS","CS","CS"
3708,"Wsh4RjcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3709,"WSN7T_YAAAAJ","CS","CS","CS","CS","CS","XD"
3710,"WSNyy6cAAAAJ","CS","CS","CS","CS","XD","XD"
3711,"wSslNAcAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3712,"wT-9XmoAAAAJ","BIO","BIO","BIO","XD","XD","XD"
3713,"WT2SHy0AAAAJ","CS","CS","CS","CS","XD","XD"
3714,"WtalCkkAAAAJ","CS","CS","CS","CS","CS","CS"
3715,"WTkytQcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3716,"Wtm4VtQAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3717,"wtROIIAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3718,"wtZwMSgAAAAJ","CS","CS","CS","CS","CS","CS"
3719,"wUArfPgAAAAJ","CS","CS","CS","CS","CS","CS"
3720,"WUb-KZ0AAAAJ","CS","CS","CS","CS","CS","CS"
3721,"wUPKh58AAAAJ","CS","CS","CS","CS","XD","XD"
3722,"WUWmiBcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3723,"WV7XovQAAAAJ","CS","CS","CS","CS","CS","XD"
3724,"WwGhXqYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3725,"wwkGLrcAAAAJ","CS","CS","XD","XD","XD","XD"
3726,"wX0XpxMAAAAJ","CS","XD","XD","XD","XD","XD"
3727,"WxQyOYQAAAAJ","CS","CS","CS","CS","CS","CS"
3728,"wXtiyQcAAAAJ","CS","CS","CS","CS","CS","CS"
3729,"Wy89g4IAAAAJ","CS","CS","CS","CS","CS","CS"
3730,"wyCIJfQAAAAJ","CS","CS","CS","CS","CS","CS"
3731,"WYctQAQAAAAJ","CS","CS","CS","CS","CS","CS"
3732,"WYcYBMwAAAAJ","CS","CS","CS","CS","CS","CS"
3733,"wYggXHoAAAAJ","CS","CS","CS","CS","CS","CS"
3734,"wYJOq-wAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3735,"WYWEZqgAAAAJ","CS","CS","CS","CS","CS","CS"
3736,"WZjvuBgAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3737,"WZUJGbsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3738,"w_HJY2MAAAAJ","CS","CS","CS","CS","CS","CS"
3739,"W_KpAMcAAAAJ","CS","CS","CS","CS","CS","CS"
3740,"w_Q7iBoAAAAJ","CS","CS","CS","CS","CS","CS"
3741,"X-jrgkEAAAAJ","BIO","BIO","BIO","XD","XD","XD"
3742,"x05pUHsAAAAJ","CS","CS","CS","CS","CS","CS"
3743,"X08l_4IAAAAJ","CS","XD","XD","XD","XD","XD"
3744,"x0OsogEAAAAJ","CS","CS","CS","CS","CS","CS"
3745,"X0XWAGkAAAAJ","CS","CS","CS","CS","XD","XD"
3746,"X1sH8R0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3747,"X2Qs7XYAAAAJ","CS","CS","CS","CS","CS","CS"
3748,"X3JCGVIAAAAJ","CS","CS","CS","CS","CS","CS"
3749,"X53rkecAAAAJ","CS","CS","CS","CS","CS","CS"
3750,"x5HHlI0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3751,"X5hjyXgAAAAJ","BIO","XD","XD","XD","XD","XD"
3752,"X6fRNfUAAAAJ","CS","CS","CS","CS","CS","CS"
3753,"x6OIBq4AAAAJ","CS","CS","CS","CS","CS","CS"
3754,"x7viPbgAAAAJ","CS","CS","XD","XD","XD","XD"
3755,"x8Cp75oAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3756,"X8g6CdoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3757,"x8lYIFEAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3758,"x9kzObUAAAAJ","CS","CS","CS","CS","CS","CS"
3759,"x9tdjFUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3760,"xaoz3-gAAAAJ","CS","CS","CS","CS","CS","CS"
3761,"xBUSYEEAAAAJ","BIO","XD","XD","XD","XD","XD"
3762,"xBv5ZfkAAAAJ","CS","CS","CS","XD","XD","XD"
3763,"XB_ZhjUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3764,"XC1a3icAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3765,"XcaEg-cAAAAJ","XD","XD","XD","XD","XD","XD"
3766,"XcD1ffwAAAAJ","CS","CS","CS","CS","CS","CS"
3767,"xcV_89kAAAAJ","CS","CS","CS","CS","CS","CS"
3768,"XD5xbksAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3769,"xdC-UDMAAAAJ","CS","CS","CS","CS","CS","CS"
3770,"xdGKgtcAAAAJ","CS","CS","CS","CS","CS","XD"
3771,"XDgY-fMAAAAJ","BIO","BIO","BIO","XD","XD","XD"
3772,"XDhQDdgAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3773,"xdIRtREAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3774,"XDMGdZAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3775,"XdX6x60AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3776,"xd_8IiIAAAAJ","CS","CS","CS","CS","CS","CS"
3777,"xe0eVksAAAAJ","CS","CS","CS","XD","XD","XD"
3778,"XE683E8AAAAJ","CS","CS","CS","CS","CS","CS"
3779,"xedYbeEAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3780,"xEPeEGAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3781,"XeUeJkkAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3782,"XeyiyUYAAAAJ","CS","CS","CS","CS","CS","CS"
3783,"XF6Yk98AAAAJ","CS","CS","CS","CS","CS","CS"
3784,"xf7_yNsAAAAJ","CS","CS","CS","XD","XD","XD"
3785,"xfsIVmoAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3786,"xfwOz_kAAAAJ","CS","CS","CS","CS","CS","CS"
3787,"xG1dEIAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3788,"XG6aM5EAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3789,"xG9XC2MAAAAJ","CS","CS","CS","CS","XD","XD"
3790,"XGiiygQAAAAJ","CS","CS","CS","CS","CS","CS"
3791,"XGnfm1UkTfgC","BIO","BIO","BIO","BIO","XD","XD"
3792,"xhaTxtcAAAAJ","CS","CS","CS","CS","CS","CS"
3793,"xhUvqK8AAAAJ","CS","CS","CS","CS","CS","CS"
3794,"XhuZ9p0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3795,"XIQ7NvsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3796,"XjeIqxYAAAAJ","CS","CS","CS","CS","CS","CS"
3797,"xjkmJsgAAAAJ","CS","CS","CS","CS","CS","CS"
3798,"XJvLrVAAAAAJ","CS","CS","CS","CS","XD","XD"
3799,"xj_f0-YAAAAJ","BIO","XD","XD","XD","XD","XD"
3800,"xkCYK58AAAAJ","CS","CS","CS","CS","CS","CS"
3801,"XkiApd4AAAAJ","CS","CS","CS","CS","CS","CS"
3802,"xKOEaRoAAAAJ","CS","CS","CS","CS","CS","CS"
3803,"xKSM8cQAAAAJ","CS","CS","CS","CS","CS","CS"
3804,"Xl4E0CsAAAAJ","CS","CS","CS","CS","CS","CS"
3805,"xlfT8vcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3806,"Xll-AbQAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3807,"XM97iScAAAAJ","CS","CS","CS","CS","CS","XD"
3808,"xmCRzzMAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3809,"XmjbcDAAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3810,"XMwdTIQAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3811,"XnLN35wAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3812,"xNs4D2QAAAAJ","CS","CS","CS","CS","XD","XD"
3813,"xnsDhO4AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3814,"XoMpU7gAAAAJ","CS","CS","CS","CS","XD","XD"
3815,"xPCVtawAAAAJ","CS","CS","CS","CS","CS","CS"
3816,"xPGhKkoAAAAJ","BIO","BIO","XD","XD","XD","XD"
3817,"XPYMp5sAAAAJ","CS","CS","CS","CS","CS","CS"
3818,"xqEfATIAAAAJ","CS","CS","CS","CS","XD","XD"
3819,"xQlXXWQAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3820,"XqRwbWcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3821,"xriihOcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3822,"XrIr0nYAAAAJ","CS","CS","CS","CS","CS","XD"
3823,"Xs180T0AAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3824,"XSmAcQkAAAAJ","CS","CS","CS","CS","CS","CS"
3825,"XSwScHgAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3826,"xTj2eQwAAAAJ","CS","CS","CS","CS","CS","CS"
3827,"xTLHLD8AAAAJ","BIO","BIO","BIO","XD","XD","XD"
3828,"xTRyOQcAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3829,"XtUBAtwAAAAJ","CS","CS","CS","CS","CS","CS"
3830,"XU7B4AEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3831,"Xu83eAkAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3832,"xuDZ9-sAAAAJ","CS","CS","CS","CS","CS","CS"
3833,"XUp6qhMAAAAJ","CS","CS","CS","CS","CS","CS"
3834,"XuQW7ogAAAAJ","CS","CS","CS","CS","CS","CS"
3835,"xViwZ0QAAAAJ","CS","CS","CS","CS","CS","CS"
3836,"XVIWZggAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3837,"XVNHaoMAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3838,"xvnhpsAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3839,"XVoYTEoAAAAJ","CS","CS","CS","CS","CS","CS"
3840,"xVw8dCAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3841,"xW9Si-cAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3842,"xwTbW0MAAAAJ","CS","CS","CS","CS","CS","CS"
3843,"Xx7j5kQAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3844,"xXBPAdQAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3845,"xXezIzIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3846,"XXmfmdkAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3847,"Xxmiua8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3848,"XxPA1LAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3849,"xYfYnG4AAAAJ","CS","CS","CS","CS","CS","CS"
3850,"xyHrRFUAAAAJ","CS","CS","CS","CS","CS","CS"
3851,"xYLmV7YAAAAJ","BIO","BIO","BIO","XD","XD","XD"
3852,"XyQM8SkAAAAJ","CS","CS","CS","CS","CS","CS"
3853,"XYy_Nm4AAAAJ","CS","CS","CS","CS","CS","CS"
3854,"Xz8p2pIAAAAJ","BIO","BIO","BIO","XD","XD","XD"
3855,"xZAWlosAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3856,"XZjC0LIAAAAJ","BIO","BIO","BIO","XD","XD","XD"
3857,"XZkvOTEAAAAJ","CS","CS","CS","XD","XD","XD"
3858,"XZV2eogAAAAJ","CS","CS","CS","CS","CS","CS"
3859,"xZwF5m8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3860,"x_7xA0UAAAAJ","CS","CS","CS","XD","XD","XD"
3861,"y-JsL4kAAAAJ","CS","CS","CS","CS","CS","CS"
3862,"Y-KJRwoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3863,"Y063_CIAAAAJ","CS","CS","XD","XD","XD","XD"
3864,"Y0E0lsgAAAAJ","CS","CS","CS","CS","CS","CS"
3865,"y0lYi-cAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3866,"y0rvxmEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3867,"Y1C007wAAAAJ","CS","CS","CS","CS","CS","CS"
3868,"y2-3xzQAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3869,"y2fSlecAAAAJ","CS","CS","CS","CS","CS","CS"
3870,"Y2HTFXAAAAAJ","CS","CS","CS","CS","CS","XD"
3871,"y2pH4jcAAAAJ","CS","CS","CS","XD","XD","XD"
3872,"Y3wdd8oAAAAJ","CS","CS","CS","CS","CS","CS"
3873,"Y4J5SOwAAAAJ","CS","CS","CS","CS","CS","CS"
3874,"Y6Yzy-8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3875,"y768HUkAAAAJ","CS","CS","CS","CS","CS","CS"
3876,"y7xrRCsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3877,"Y8-xGncAAAAJ","CS","CS","CS","CS","XD","XD"
3878,"Y80iWtgAAAAJ","CS","CS","CS","CS","CS","CS"
3879,"Y8FpsToAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3880,"Y9Jw4lcAAAAJ","CS","CS","CS","CS","CS","CS"
3881,"y9_QaxwAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3882,"YadECXsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3883,"yaSDAn0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3884,"yAxVOZ0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3885,"yb-POEcAAAAJ","BIO","BIO","BIO","XD","XD","XD"
3886,"Yb5nVLAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3887,"ybfAUpsAAAAJ","CS","CS","CS","CS","CS","CS"
3888,"ybVTEEkAAAAJ","CS","CS","CS","CS","CS","CS"
3889,"yBZ7vtkAAAAJ","CS","CS","CS","CS","CS","CS"
3890,"Yc2L0NUAAAAJ","CS","CS","CS","CS","CS","CS"
3891,"yCdoo65q6NMC","BIO","BIO","BIO","BIO","BIO","XD"
3892,"YcrMNggAAAAJ","CS","CS","CS","CS","CS","CS"
3893,"ydA8Q5AAAAAJ","CS","CS","CS","CS","CS","XD"
3894,"yDzXJC8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3895,"YE2tPHQAAAAJ","CS","CS","CS","XD","XD","XD"
3896,"YeDriCsAAAAJ","BIO","BIO","XD","XD","XD","XD"
3897,"YeT0BYwAAAAJ","CS","CS","CS","CS","CS","CS"
3898,"yeWtnR4AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3899,"yExdCbEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3900,"Yf5wVssAAAAJ","CS","CS","CS","CS","CS","CS"
3901,"Yfkyms8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3902,"yfYYAMQAAAAJ","CS","CS","CS","CS","CS","CS"
3903,"YGDOoXAAAAAJ","CS","CS","CS","CS","CS","CS"
3904,"ygNTMegAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3905,"YGQs1AYAAAAJ","CS","CS","CS","CS","CS","CS"
3906,"ygShHQUAAAAJ","CS","CS","CS","CS","CS","XD"
3907,"Yg_QjxcAAAAJ","CS","CS","CS","CS","CS","CS"
3908,"yHbeZQ4AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3909,"yi6DR64AAAAJ","CS","CS","CS","CS","CS","CS"
3910,"yi9qu1cAAAAJ","CS","CS","CS","CS","CS","CS"
3911,"yidpx3wAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3912,"yILa1y0AAAAJ","CS","CS","CS","CS","CS","CS"
3913,"YiTPFUsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3914,"YIwiAAsAAAAJ","CS","CS","CS","CS","CS","CS"
3915,"yj3SlSwAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3916,"yjFpPkYAAAAJ","CS","CS","CS","XD","XD","XD"
3917,"YjpanIYAAAAJ","CS","CS","CS","CS","CS","CS"
3918,"YkAgWiEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3919,"yKHrbV4AAAAJ","CS","CS","CS","CS","XD","XD"
3920,"YkIThXQAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3921,"yl3L07sAAAAJ","CS","CS","CS","CS","CS","CS"
3922,"YLCXL-kAAAAJ","CS","CS","CS","CS","CS","CS"
3923,"Ylg4aUUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3924,"ylK19VUAAAAJ","CS","CS","CS","CS","CS","CS"
3925,"yLKgqPQAAAAJ","BIO","BIO","XD","XD","XD","XD"
3926,"YLKP3KkAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3927,"YLOz1kgAAAAJ","CS","CS","CS","CS","CS","CS"
3928,"yLQF4mkAAAAJ","CS","CS","CS","CS","XD","XD"
3929,"ylt7Js8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3930,"ymCi4oEAAAAJ","CS","CS","CS","CS","CS","CS"
3931,"yMMxLX8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3932,"YmpyLbEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3933,"ymwKqZsAAAAJ","CS","CS","XD","XD","XD","XD"
3934,"yMY9eZIAAAAJ","CS","CS","CS","CS","CS","CS"
3935,"Yn-Lm_QAAAAJ","CS","CS","CS","CS","CS","CS"
3936,"yO59sggAAAAJ","CS","CS","CS","CS","CS","CS"
3937,"YOGOScoAAAAJ","CS","CS","CS","XD","XD","XD"
3938,"YON32W4AAAAJ","CS","CS","CS","CS","CS","CS"
3939,"YOVZiJkAAAAJ","CS","CS","CS","CS","CS","XD"
3940,"YoXTlNIAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3941,"yp5xdBEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3942,"YPhI-YsAAAAJ","CS","CS","CS","CS","CS","CS"
3943,"yPOT9K0AAAAJ","CS","CS","CS","CS","CS","XD"
3944,"ypOvMY0AAAAJ","CS","CS","CS","CS","CS","CS"
3945,"YPzKczYAAAAJ","CS","CS","CS","CS","CS","CS"
3946,"YQmUZgYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3947,"yQNhFGUAAAAJ","CS","CS","CS","CS","CS","CS"
3948,"yQXfAWMAAAAJ","CS","CS","CS","XD","XD","XD"
3949,"YrihYtsAAAAJ","CS","CS","CS","CS","CS","CS"
3950,"yROWOrkAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3951,"YRPveMcAAAAJ","CS","CS","CS","CS","CS","CS"
3952,"YrUtJqEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3953,"YsCuxPMAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3954,"ysE8SHsAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3955,"YTJrQA4AAAAJ","CS","CS","CS","CS","CS","CS"
3956,"yTTJKNQAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3957,"YTvAfu4AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3958,"ytXtLjkAAAAJ","CS","CS","CS","CS","CS","CS"
3959,"YTzrOAwAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3960,"YU-baPIAAAAJ","CS","CS","CS","CS","XD","XD"
3961,"yuGFRlYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3962,"YUuWoPgAAAAJ","CS","CS","CS","CS","CS","CS"
3963,"YuWyvkMAAAAJ","BIO","BIO","XD","XD","XD","XD"
3964,"YU_CG7wAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3965,"YVfr3wwAAAAJ","CS","CS","CS","CS","CS","CS"
3966,"YvgTUhkAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3967,"yvvjnhIAAAAJ","CS","CS","CS","CS","CS","CS"
3968,"Yw2PquQAAAAJ","CS","CS","CS","CS","XD","XD"
3969,"ywgYvpsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3970,"yWJ9BqEAAAAJ","CS","CS","CS","CS","CS","CS"
3971,"YWMStXAAAAAJ","CS","CS","CS","CS","CS","CS"
3972,"YwoezYX7JVgJ","CS","CS","CS","CS","CS","CS"
3973,"YwTdf6wAAAAJ","CS","CS","CS","CS","CS","CS"
3974,"yx0wJlIAAAAJ","CS","CS","CS","CS","CS","CS"
3975,"YxGHbuMAAAAJ","CS","CS","CS","CS","CS","CS"
3976,"yxpqbdQAAAAJ","CS","CS","CS","CS","CS","CS"
3977,"yxUduqMAAAAJ","CS","CS","CS","CS","XD","XD"
3978,"Yy0EXRUAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
3979,"Yy5PenMAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3980,"Yy6xbCYAAAAJ","CS","CS","CS","XD","XD","XD"
3981,"YYp9xfoAAAAJ","XD","XD","XD","XD","XD","XD"
3982,"YYpp9xEAAAAJ","CS","CS","CS","XD","XD","XD"
3983,"yYroRg8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3984,"yz36E0IAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3985,"YZHj-Y4AAAAJ","CS","CS","CS","CS","CS","CS"
3986,"YZO6qPoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3987,"YzqPXu8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3988,"YzvXRfAAAAAJ","CS","CS","CS","CS","CS","CS"
3989,"Y_Bm7IwAAAAJ","CS","CS","CS","CS","CS","XD"
3990,"Z-8n4c4AAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
3991,"z-D5f6gAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3992,"z13bIdkAAAAJ","CS","CS","CS","CS","CS","CS"
3993,"Z1Kl2REAAAAJ","CS","CS","CS","CS","CS","CS"
3994,"Z1TeCpgAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3995,"z20nJRsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3996,"z28ApZkAAAAJ","CS","CS","CS","CS","CS","CS"
3997,"z2foFg4AAAAJ","BIO","BIO","BIO","XD","XD","XD"
3998,"z4PNjW4AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
3999,"z4S5rC0AAAAJ","CS","CS","CS","CS","CS","CS"
4000,"Z4V11w0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
4001,"Z4Y5S2oAAAAJ","CS","CS","CS","CS","CS","CS"
4002,"z5dzCHUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
